;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:29:57:029893;59.90854468333333;10.720158816666666;0.0;59.90854468333333;10.720158816666666;0.0;1709821797.028248;140.499;0.0;0;-0.29;0.413;122.679;0.075;0.331;1.404;59.90854936666667;10.720146066666667;0.0;-0.5217735251145378;0.713412733219652;5.892940790896972e-08;-4.878226474885463;-9.513412733219655;10.691216739588592;-2.0446104831703327;2.1411524730541234;-153.53866473567305;46.46133526432695
2024-03-07_15:29:57:138350;59.908544633333335;10.720158983333333;0.0;59.908544633333335;10.720158983333333;0.0;1709821797.1366796;136.02;0.10018043933266284;0;-0.304;0.454;122.862;0.043;0.235;1.115;59.90854936666667;10.720146066666667;0.0;-0.5217735251145378;0.713412733219652;5.892940790896972e-08;-4.918226474885463;-9.593412733219655;10.780654874735824;-2.044526136904883;2.144346425585273;-153.58530882965854;46.414691170341456
2024-03-07_15:29:57:246768;59.908544633333335;10.720158983333333;0.0;59.908544633333335;10.720158983333333;0.0;1709821797.2457936;136.053;0.0;0;-0.29;0.497;122.934;0.323;0.585;0.957;59.90854936666667;10.720146066666667;0.0;-0.5273440601313387;0.7227383909740158;6.190994084054324e-08;-4.952655939868663;-9.682738390974018;10.87585507474049;-2.043596253395824;2.145603062646709;-153.5902101329442;46.4097898670558
2024-03-07_15:29:57:356038;59.908544533333334;10.72015925;0.0;59.908544533333334;10.72015925;0.0;1709821797.3545196;139.173;0.1712701968789284;0;-0.167;0.754;123.05;1.114;2.222;0.745;59.90854936666667;10.720146066666667;0.0;-0.5273440601313387;0.7227383909740158;6.190994084054324e-08;-4.992655939868663;-9.762738390974018;10.965294078341163;-2.0435215999721454;2.1476276445790226;-153.61945906057372;46.380540939426275
2024-03-07_15:29:57:463380;59.908544533333334;10.72015925;0.0;59.908544533333334;10.72015925;0.0;1709821797.462386;141.531;0.0;0;-0.12;0.863;123.074;1.247;2.655;0.696;59.90854936666667;10.720146066666667;0.0;-0.5384851315976683;0.7376594438313946;6.381159320389962e-08;-5.021514868402333;-9.857659443831398;11.062958975072812;-2.0419374907537162;2.148046523599501;-153.60198060760445;46.39801939239554
2024-03-07_15:29:57:572575;59.908544416666665;10.7201595;0.0;59.908544416666665;10.7201595;0.0;1709821797.571038;141.628;0.17574549587860241;0;0.027;1.261;123.136;1.252;3.474;0.539;59.90854936666667;10.720146066666667;0.0;-0.5384851315976683;0.7376594438313946;6.381159320389962e-08;-5.061514868402333;-9.937659443831397;11.15239920306968;-2.0418773926845346;2.1491286277357378;-153.6173106986103;46.3826893013897
2024-03-07_15:29:57:682530;59.908544416666665;10.7201595;0.0;59.908544416666665;10.7201595;0.0;1709821797.6804917;137.877;0.0;0;0.096;1.526;123.168;0.812;3.19;0.404;59.90854936666667;10.720146066666667;0.0;-0.5514830474030256;0.7516479314234583;6.745181965750469e-08;-5.088516952596976;-10.03164793142346;11.248420555655777;-2.040224209195593;2.149687133096376;-153.60089052668576;46.399109473314255
2024-03-07_15:29:57:790406;59.90854433333333;10.720159716666666;0.0;59.90854433333333;10.720159716666666;0.0;1709821797.7888715;126.903;0.14089326515406433;0;0.058;1.802;123.201;-0.773;0.583;0.182;59.90854936666667;10.720146066666667;0.0;-0.5514830474030256;0.7516479314234583;6.745181965750469e-08;-5.128516952596976;-10.11164793142346;11.337861792336989;-2.0401786097253667;2.150263091749534;-153.6088459144297;46.39115408557028
2024-03-07_15:29:57:898688;59.908544283333335;10.720159933333333;0.0;59.908544283333335;10.720159933333333;0.0;1709821797.8966606;120.064;0.12377798974242646;0;-0.06;1.735;123.21;-1.549;-1.268;0.194;59.90854936666667;10.720146066666667;0.0;-0.5607672721387683;0.7637712871923952;7.007715155382677e-08;-5.159232727861233;-10.203771287192398;11.433924559028998;-2.0389299688517233;2.1504201713822133;-153.59247249581526;46.40752750418474
2024-03-07_15:29:58:006753;59.908544283333335;10.720159933333333;0.0;59.908544283333335;10.720159933333333;0.0;1709821798.005757;121.517;0.0;0;-0.311;1.391;123.247;-2.086;-3.532;0.422;59.90854936666667;10.720146066666667;0.0;-0.5663378055757227;0.7758946422040234;7.182039074571378e-08;-5.193662194424279;-10.295894642204026;11.53167695841145;-2.037989709021826;2.1510659432054515;-153.5880551757154;46.41194482428462
2024-03-07_15:29:58:116119;59.908544283333335;10.720159933333333;0.0;59.908544283333335;10.720159933333333;0.0;1709821798.1151488;149.848;0.0;0;-0.467;1.069;123.29;-1.784;-4.136;0.645;59.90854936666667;10.720146066666667;0.0;-0.5663378055757227;0.7758946422040234;7.182039074571378e-08;-5.233662194424279;-10.375894642204027;11.621119119579845;-2.0379624187986654;2.151816434783809;-153.59890319604332;46.401096803956676
2024-03-07_15:29:58:223761;59.90854425;10.72016015;0.0;59.90854425;10.72016015;0.0;1709821798.2227612;149.848;0.11782475156161751;0;-0.467;1.069;123.29;-1.784;-4.136;0.645;59.90854936666667;10.720146066666667;0.0;-0.5663378055757227;0.7758946422040234;7.182039074571378e-08;-5.273662194424279;-10.455894642204026;11.710561289270927;-2.037935545446498;2.151816434783809;-153.5985000957608;46.40149990423919
2024-03-07_15:29:58:332899;59.908544133333336;10.720160366666667;0.0;59.908544133333336;10.720160366666667;0.0;1709821798.3318982;-178.413;0.16286111704138953;0;-0.526;0.401;123.496;0.978;-2.364;1.319;59.90854936666667;10.720146066666667;0.0;-0.570051494388498;0.78801799666376;7.306668728390697e-08;-5.309948505611503;-10.548017996663763;11.80915902129311;-2.0371660019632944;2.155411813042917;-153.6408876173994;46.359112382600614
2024-03-07_15:29:58:442831;59.908544133333336;10.720160366666667;0.0;59.908544133333336;10.720160366666667;0.0;1709821798.4418468;-174.936;0.0;0;-0.157;0.34;123.719;2.96;0.62;1.513;59.90854936666667;10.720146066666667;0.0;-0.5830494099935536;0.8001413534187725;7.574659272036044e-08;-5.336950590006448;-10.640141353418777;11.903598179580095;-2.035712279808565;2.1593038972748646;-153.67746304855766;46.32253695144235
2024-03-07_15:29:58:551540;59.90854398333333;10.720160516666667;0.0;59.90854398333333;10.720160516666667;0.0;1709821798.5505536;179.72;0.1720303469772766;0;0.186;0.546;123.884;2.772;2.027;1.41;59.90854936666667;10.720146066666667;0.0;-0.5830494099935536;0.8001413534187725;7.574659272036044e-08;-5.376950590006448;-10.720141353418775;11.993040827273541;-2.035702820647333;2.162183690540655;-153.72051806012604;46.27948193987397
2024-03-07_15:29:58:659022;59.90854398333333;10.720160516666667;0.0;59.90854398333333;10.720160516666667;0.0;1709821798.658029;171.57;0.0;0;0.341;0.721;123.984;1.765;2.169;1.315;59.90854936666667;10.720146066666667;0.0;-0.5997610192788901;0.8085344480232124;7.792856260291359e-08;-5.400238980721111;-10.808534448023217;12.082507933496437;-2.0341457385667656;2.1639290197926493;-153.72334176769743;46.27665823230258
2024-03-07_15:29:58:766213;59.90854386666667;10.72016065;0.0;59.90854386666667;10.72016065;0.0;1709821798.7654634;159.367;0.13949773923656034;0;0.353;0.933;124.121;-0.604;1.481;1.152;59.90854936666667;10.720146066666667;0.0;-0.5997610192788901;0.8085344480232124;7.792856260291359e-08;-5.440238980721111;-10.888534448023217;12.171950648648956;-2.0341479297989977;2.1663201208678817;-153.75924115230941;46.2407588476906
2024-03-07_15:29:58:876180;59.90854386666667;10.72016065;0.0;59.90854386666667;10.72016065;0.0;1709821798.8751695;136.74;0.0;0;0.195;1.006;124.197;-2.228;0.718;1.039;59.90854936666667;10.720146066666667;0.0;-0.6127589358114113;0.8159949764273768;8.11474118456168e-08;-5.467241064188591;-10.97599497642738;12.262266942800956;-2.032929932127777;2.1676465710993975;-153.7608679407138;46.23913205928618
2024-03-07_15:29:58:986137;59.90854376666667;10.720160866666667;0.0;59.90854376666667;10.720160866666667;0.0;1709821798.9841356;126.488;0.15110285899981862;0;-0.224;1.018;124.301;-3.835;-0.179;0.916;59.90854936666667;10.720146066666667;0.0;-0.6127589358114113;0.8159949764273768;8.11474118456168e-08;-5.507241064188591;-11.05599497642738;12.35170956013266;-2.0329408955132413;2.1694617135214718;-153.7882595278269;46.21174047217309
2024-03-07_15:29:59:094794;59.90854376666667;10.720160866666667;0.0;59.90854376666667;10.720160866666667;0.0;1709821799.0932534;124.755;0.0;0;-0.843;0.961;124.42;-3.401;-0.364;0.832;59.90854936666667;10.720146066666667;0.0;-0.6239000063628124;0.8281183328592648;8.250285543631719e-08;-5.5360999936371895;-11.14811833285927;12.44704565360723;-2.0317162396547634;2.1715386553313447;-153.80104381709782;46.19895618290218
2024-03-07_15:29:59:204282;59.908543683333335;10.72016115;0.0;59.908543683333335;10.72016115;0.0;1709821799.2027392;131.685;0.1678033933741198;0;-0.956;0.953;124.45;-2.811;-0.251;0.824;59.90854936666667;10.720146066666667;0.0;-0.6239000063628124;0.8281183328592648;8.250285543631719e-08;-5.5760999936371896;-11.22811833285927;12.53648804233989;-2.0317357006279146;2.172062254106943;-153.8091897133291;46.190810286670924
2024-03-07_15:29:59:313583;59.908543683333335;10.72016115;0.0;59.908543683333335;10.72016115;0.0;1709821799.3119287;147.702;0.0;0;-1.105;0.971;124.537;-0.345;0.269;0.789;59.90854936666667;10.720146066666667;0.0;-0.6331842303754898;0.8439719516471426;8.55471894989357e-08;-5.606815769624513;-11.323971951647147;12.636009015357713;-2.030538758304808;2.1735806905561783;-153.81401212522098;46.185987874779
2024-03-07_15:29:59:422878;59.9085436;10.720161416666667;0.0;59.9085436;10.720161416666667;0.0;1709821799.421855;151.68;0.15986805367928153;0;-1.022;1.014;124.589;2.315;0.663;0.717;59.90854936666667;10.720146066666667;0.0;-0.6331842303754898;0.8439719516471426;8.55471894989357e-08;-5.646815769624512;-11.403971951647147;12.725451057233096;-2.03056620635392;2.174488261767215;-153.82803741412323;46.17196258587676
2024-03-07_15:29:59:531676;59.9085436;10.720161416666667;0.0;59.9085436;10.720161416666667;0.0;1709821799.5306783;165.462;0.0;0;-0.662;1.098;124.663;3.706;0.667;0.661;59.90854936666667;10.720146066666667;0.0;-0.6424684536735406;0.8588930048465809;8.900563569502751e-08;-5.6775315463264615;-11.498893004846584;12.824153180481035;-2.029428168986599;2.175779805413691;-153.83034000831054;46.16965999168944
2024-03-07_15:29:59:640648;59.90854348333333;10.720161666666666;0.0;59.90854348333333;10.720161666666666;0.0;1709821799.6390388;166.151;0.17621841234884367;0;0.049;1.173;124.733;4.639;0.229;0.423;59.90854936666667;10.720146066666667;0.0;-0.6424684536735406;0.8588930048465809;8.900563569502751e-08;-5.7175315463264615;-11.578893004846584;12.913594782279775;-2.029462909269871;2.177001535890087;-153.84918706970558;46.15081293029442
2024-03-07_15:29:59:750482;59.90854336666666;10.720161883333333;0.0;59.90854336666666;10.720161883333333;0.0;1709821799.7484913;166.297;0.1623917839003514;0;0.521;1.159;124.767;3.596;-0.308;0.362;59.90854936666667;10.720146066666667;0.0;-0.6554663692329167;0.8728814934403321;9.278840340520844e-08;-5.744533630767085;-11.672881493440336;13.009835855802176;-2.0281252726337677;2.177594947835765;-153.8380236993492;46.16197630065081
2024-03-07_15:29:59:858481;59.90854336666666;10.720161883333333;0.0;59.90854336666666;10.720161883333333;0.0;1709821799.8568597;162.855;0.0;0;0.716;1.114;124.799;2.196;-0.652;0.503;59.90854936666667;10.720146066666667;0.0;-0.6684642861380012;0.88500485062179;9.47149674801473e-08;-5.771535713862001;-11.765004850621795;13.104425345338075;-2.026869960566984;2.1781534531964035;-153.827571598757;46.17242840124298
