;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-03-22_12:24:15:763273;59.90787398333333;10.718371383333334;0.0;59.90787398333333;10.718371383333334;0.0;1711106655.760139;-119.984;3.0099028329817776;0.76;1.596;2.113;-122.923;3.487;1.128;0.895;59.908146216666665;10.7192148;0.0;-30.16044227819926;-46.92951360892529;0.00024346917239093102;542.962562411583;683.4921147151999;-16.119557721800096;-15.63048639107408;22.453334851820944;-2.37159707208142;-2.1454110764289895;92.58374921487848;-8.27205204925535;-46.35999999999935;-62.71999999999937
2024-03-22_12:24:15:860443;59.90787398333333;10.718371383333334;0.0;59.90787398333333;10.718371383333334;0.0;1711106655.8552668;-120.169;0.0;0.76;1.29;2.414;-122.73;-4.759;3.181;1.999;59.908146216666665;10.7192148;0.0;-30.329411852806082;-47.19343715435595;0.000246212486672448;534.5832481852232;685.5414785348295;-16.03058814719327;-15.526562845643419;22.317121457406824;-2.372164957532871;-2.1420425909726406;91.82756432755144;-8.840058042271272;-46.43999999999935;-62.87999999999936
2024-03-22_12:24:16:030811;59.90787253333333;10.718366883333333;0.0;59.90787253333333;10.718366883333333;0.0;1711106655.9672315;-119.462;2.6720061633342063;0.76;0.435;2.845;-122.479;-7.52;3.577;2.235;59.908146216666665;10.7192148;0.0;-30.329411852806082;-47.19343715435595;0.000246212486672448;538.6759445745607;686.700384800588;-16.11058814719327;-15.686562845643415;22.48598017340593;-2.369529023509468;-2.137661814550135;92.55451208798318;-8.705565875222732;-46.51999999999935;-63.03999999999936
2024-03-22_12:24:16:184640;59.90787253333333;10.718366883333333;0.0;59.90787253333333;10.718366883333333;0.0;1711106656.103587;-118.965;0.0;0.76;-0.051;3.063;-122.353;-5.869;2.483;1.42;59.908146216666665;10.7192148;0.0;-30.490954182767148;-47.44523703013029;0.00024884562672689015;535.1485412828431;685.5670983237766;-16.029045817232202;-15.594762969869066;22.36351810197422;-2.3699264082232245;-2.135462699692622;91.90530853669435;-8.81272095478842;-46.59999999999935;-63.199999999999356
2024-03-22_12:24:16:370417;59.90787111666667;10.71836255;0.0;59.90787111666667;10.71836255;0.0;1711106656.2898476;-120.352;1.553301352737778;0.76;-0.496;3.092;-122.387;-2.849;-0.701;-0.972;59.908146216666665;10.7192148;0.0;-30.490954182767148;-47.44523703013029;0.00024884562672689015;542.4472151191204;685.137765696686;-16.1090458172322;-15.754762969869063;22.532507924739395;-2.3673126917687877;-2.1360561116383;92.78944930783672;-8.406996603987443;-46.679999999999346;-63.35999999999935
2024-03-22_12:24:16:423318;59.90786966666667;10.7183583;0.0;59.90786966666667;10.7183583;0.0;1711106656.4218364;-121.396;2.178174220922015;0.76;-0.585;2.607;-122.785;0.845;-4.154;-2.822;59.908146216666665;10.7192148;0.0;-30.64878292258348;-47.68771103422995;0.00025140449455740566;546.1400008477107;680.3190067584692;-16.031217077415867;-15.672288965769404;22.419200753144782;-2.3675154077349623;-2.1430025220612374;92.4784081151665;-7.898264967617619;-46.759999999999344;-63.51999999999935
2024-03-22_12:24:16:502972;59.90786966666667;10.7183583;0.0;59.90786966666667;10.7183583;0.0;1711106656.4949105;-122.354;0.0;0.76;-0.439;1.838;-123.191;1.508;-7.379;-3.433;59.908146216666665;10.7192148;0.0;-30.81032539858049;-47.92552218426499;0.0002539616194443539;551.0086829341711;674.5666717315102;-15.949674601418856;-15.594477815734358;22.306498116839784;-2.367454319583208;-2.1500885588243346;92.18046518520805;-7.267833033235748;-46.83999999999934;-63.679999999999346
2024-03-22_12:24:16:598766;59.90786815;10.718354;0.0;59.90786815;10.718354;0.0;1711106656.5908823;-122.683;3.0635928790609572;0.76;-0.366;1.177;-123.453;0.822;-8.225;-3.14;59.908146216666665;10.7192148;0.0;-30.81032539858049;-47.92552218426499;0.0002539616194443539;555.6641514178543;676.936996384859;-16.029674601418854;-15.754477815734354;22.47563211733629;-2.364852575692433;-2.15466132146456;93.19571694787967;-7.174311440300694;-46.91999999999934;-63.83999999999934
2024-03-22_12:24:16:701809;59.90786815;10.718354;0.0;59.90786815;10.718354;0.0;1711106656.6966896;-122.384;0.0;0.76;-0.392;0.716;-123.671;-0.354;-4.852;-2.579;59.908146216666665;10.7192148;0.0;-30.979295205535145;-48.16613120557634;0.0002565864364747483;552.6482263255858;676.7765948094442;-15.940704794464196;-15.673868794423;22.35567561781663;-2.364634574422427;-2.1584661392339073;92.76318973858444;-7.324316722632576;-46.99999999999934;-63.99999999999934
2024-03-22_12:24:16:818377;59.90786666666666;10.718349666666667;0.0;59.90786666666666;10.718349666666667;0.0;1711106656.7953854;-122.683;2.9731847172357084;0.76;-0.522;1.089;-124.023;-0.286;5.835;-1.965;59.908146216666665;10.7192148;0.0;-30.979295205535145;-48.16613120557634;0.0002565864364747483;563.3658871982952;674.4343950847145;-16.020704794464194;-15.833868794422997;22.524972433065717;-2.362059703144695;-2.1646096982009273;93.83198568213842;-6.5983539280433;-47.07999999999934;-64.15999999999934
2024-03-22_12:24:16:898286;59.90786666666666;10.718349666666667;0.0;59.90786666666666;10.718349666666667;0.0;1711106656.8945656;-123.012;0.0;0.76;-0.49;1.655;-124.175;0.719;7.175;-1.661;59.908146216666665;10.7192148;0.0;-31.144551280213925;-48.40860536952873;0.00025922149762713786;557.9931577576899;676.0317001102491;-15.935448719785413;-15.751394630470614;22.406359782564618;-2.3620029583122166;-2.167262598663959;93.36204348811101;-6.991040818768002;-47.159999999999336;-64.31999999999934
2024-03-22_12:24:17:010410;59.907865216666664;10.718345516666666;0.0;59.907865216666664;10.718345516666666;0.0;1711106657.0045724;-123.67;2.5715004441042617;0.76;-0.346;2.113;-124.311;2.112;5.248;-1.596;59.908146216666665;10.7192148;0.0;-31.144551280213925;-48.40860536952873;0.00025922149762713786;564.5667457132155;676.3688114842753;-16.01544871978541;-15.91139463047061;22.575807334016766;-2.359453619814235;-2.169636246446671;94.31406034028828;-6.658756732287798;-47.239999999999334;-64.47999999999934
2024-03-22_12:24:17:110427;59.90786378333333;10.7183414;0.0;59.90786378333333;10.7183414;0.0;1711106657.103488;-121.427;2.833647403480787;0.76;0.013;2.358;-124.463;3.488;0.758;-0.669;59.908146216666665;10.7192148;0.0;-31.306093783614344;-48.64082107445124;0.0002617756592702136;562.8636243138046;675.2458440421491;-15.93390621638499;-15.839178925548097;22.467063812347156;-2.35917585035149;-2.1722891469097023;93.89632705232071;-6.67806654975136;-47.31999999999933;-64.63999999999933
2024-03-22_12:24:17:306446;59.90786378333333;10.7183414;0.0;59.90786378333333;10.7183414;0.0;1711106657.2514038;-119.937;0.0;0.76;0.511;2.135;-124.452;4.564;-2.756;0.591;59.908146216666665;10.7192148;0.0;-31.465779452450718;-48.87117160563895;0.0002643161080282397;558.9203039970275;675.4975716457523;-15.854220547548614;-15.768828394360384;22.36095387279127;-2.3588947973573764;-2.1720971606919828;93.400154007286;-6.906693221951048;-47.39999999999933;-64.79999999999933
2024-03-22_12:24:17:587345;59.9078623;10.718337066666667;0.0;59.9078623;10.718337066666667;0.0;1711106657.4406161;-117.625;1.5508324332883607;0.76;1.325;1.886;-124.205;3.542;0.146;2.031;59.908146216666665;10.7192148;0.0;-31.465779452450718;-48.87117160563895;0.0002643161080282397;560.2860657757604;678.8714692145932;-15.934220547548613;-15.92882839436038;22.530578298723313;-2.356363719230865;-2.167786197439557;94.14110506531597;-7.052642167743844;-47.47999999999933;-64.95999999999933
2024-03-22_12:24:17:610170;59.90786086666667;10.718332533333333;0.0;59.90786086666667;10.718332533333333;0.0;1711106657.6086957;-120.226;1.783355348826969;0.76;1.411;1.959;-123.713;-2.615;-0.257;2.268;59.908146216666665;10.7192148;0.0;-31.631035480947308;-49.113645832905476;0.00026699084804349127;551.1919109290019;681.3001006577916;-15.848964519052021;-15.84635416709385;22.411974850850214;-2.3562768478420066;-2.1591991775197448;93.31430704069624;-7.696315086231422;-47.55999999999933;-65.11999999999932
2024-03-22_12:24:17:722293;59.90785945;10.718328016666666;0.0;59.90785945;10.718328016666666;0.0;1711106657.7168617;-122.055;2.754757301762081;0.76;0.52;1.639;-123.607;-9.175;-3.758;0.489;59.908146216666665;10.7192148;0.0;-31.790720807204764;-49.367311025591;0.00026973735256063947;550.199551254262;678.1892200434648;-15.769279192794563;-15.752688974408322;22.28940053444123;-2.3567207966960004;-2.1573491285126307;92.66763065942772;-7.545792267321578;-47.639999999999326;-65.27999999999932
2024-03-22_12:24:17:830149;59.90785945;10.718328016666666;0.0;59.90785945;10.718328016666666;0.0;1711106657.8263345;-122.761;0.0;0.76;-0.398;1.263;-123.603;-11.678;-4.894;0.159;59.908146216666665;10.7192148;0.0;-31.948549286461148;-49.62004363047206;0.0002724816569070754;549.0499926298337;675.5852365463605;-15.691450713538178;-15.659956369527258;22.16880373387105;-2.35719904904144;-2.157279315342551;92.08575663758288;-7.4372494325619805;-47.719999999999324;-65.43999999999932
2024-03-22_12:24:17:918787;59.907857883333335;10.7183236;0.0;59.907857883333335;10.7183236;0.0;1711106657.914698;-121.272;3.424098204213967;0.76;-1.4;0.944;-123.551;-12.202;-3.741;0.882;59.908146216666665;10.7192148;0.0;-31.948549286461148;-49.62004363047206;0.0002724816569070754;554.5378636860373;676.2565126938501;-15.771450713538176;-15.819956369527254;22.338524506853844;-2.354659084765652;-2.1563717441315142;92.93189955022117;-7.190129601241921;-47.79999999999932;-65.59999999999931
2024-03-22_12:24:18:210827;59.907857883333335;10.7183236;0.0;59.907857883333335;10.7183236;0.0;1711106658.0170932;-120.18;0.0;0.76;-2.561;0.734;-123.388;-7.771;-1.142;1.48;59.908146216666665;10.7192148;0.0;-32.1230894295916;-49.86718097226178;0.0002752802076830818;547.7583959919962;677.6224108909593;-15.67691057040772;-15.732819027737534;22.21006797810627;-2.3544145194953585;-2.1535268574507636;92.24858483909684;-7.637548676244068;-47.87999999999932;-65.75999999999931
2024-03-22_12:24:18:230561;59.90785628333333;10.7183191;0.0;59.90785628333333;10.7183191;0.0;1711106658.2261436;-121.785;1.4758360682234515;0.76;-2.683;0.556;-123.265;3.307;-1.203;-0.28;59.908146216666665;10.7192148;0.0;-32.1230894295916;-49.86718097226178;0.0002752802076830818;552.9732100339359;678.2854609719807;-15.756910570407719;-15.89281902773753;22.37994475802482;-2.3519003738224424;-2.15138010247081;93.05527949563617;-7.405202261345037;-47.95999999999932;-65.9199999999993
2024-03-22_12:24:18:323666;59.907854666666665;10.718314466666667;0.0;59.907854666666665;10.718314466666667;0.0;1711106658.3219433;-123.338;3.2953033851116085;0.76;-2.385;0.455;-123.333;3.973;-1.33;-0.939;59.908146216666665;10.7192148;0.0;-32.301343184637766;-50.11898131226247;0.00027814902579237355;552.2761241512492;675.3014242640926;-15.658656815361553;-15.801018687736835;22.245577646612766;-2.3516693036362923;-2.1525669263621663;92.47088440795115;-7.2483217288744;-48.03999999999932;-66.0799999999993
2024-03-22_12:24:18:430723;59.907854666666665;10.718314466666667;0.0;59.907854666666665;10.718314466666667;0.0;1711106658.4238484;-123.513;0.0;0.76;-2.385;0.455;-123.333;3.973;-1.33;-0.939;59.908146216666665;10.7192148;0.0;-32.4814536665521;-50.37824238203568;0.00028110042382856193;548.7554227558777;674.1582777582581;-15.558546333447218;-15.701757617963622;22.104604866482063;-2.3516132716970826;-2.1525669263621663;91.81244043327014;-7.360330680635361;-48.119999999999315;-66.2399999999993
2024-03-22_12:24:18:525895;59.90785303333333;10.718309883333333;0.0;59.90785303333333;10.718309883333333;0.0;1711106658.5244093;-120.357;3.1271197137534035;0.76;-1.536;0.616;-123.461;6.725;3.054;0.455;59.908146216666665;10.7192148;0.0;-32.4814536665521;-50.37824238203568;0.00028110042382856193;557.4464354526891;672.7974214740962;-15.638546333447216;-15.861757617963619;22.274637733404383;-2.349108604638601;-2.154800947804719;92.75787718905843;-6.810933003368628;-48.199999999999314;-66.3999999999993
2024-03-22_12:24:18:759594;59.90785303333333;10.718309883333333;0.0;59.90785303333333;10.718309883333333;0.0;1711106658.675987;-117.639;0.0;0.76;1.119;2.064;-123.166;16.457;8.26;1.862;59.908146216666665;10.7192148;0.0;-32.66342101283795;-50.63470574703579;0.00028405364360395424;546.6737928382656;676.659253191463;-15.536578987161363;-15.765294252963507;22.13435767097903;-2.3488878605250103;-2.149652226511336;91.94586391087341;-7.63191590174259;-48.27999999999931;-66.55999999999929
2024-03-22_12:24:18:923785;59.90785151666667;10.7183053;0.0;59.90785151666667;10.7183053;0.0;1711106658.8656487;-118.674;1.6193378672559673;0.76;3.126;2.791;-123.039;8.684;1.865;0.331;59.908146216666665;10.7192148;0.0;-32.66342101283795;-50.63470574703579;0.00028405364360395424;552.3534885463982;676.9438945340497;-15.616578987161361;-15.925294252963504;22.304540710485885;-2.346407328654354;-2.147435658361303;92.7511353081356;-7.350817660824262;-48.35999999999931;-66.71999999999929
2024-03-22_12:24:18:999899;59.90785008333334;10.718300616666667;0.0;59.90785008333334;10.718300616666667;0.0;1711106658.9959671;-120.168;2.3548661279134553;0.76;2.757;2.579;-123.071;-8.369;-2.24;-0.056;59.908146216666665;10.7192148;0.0;-32.83239042471711;-50.89116895900229;0.00028695691707980586;550.350677842824;674.9097238983611;-15.527609575282199;-15.828831040996995;22.17337482763563;-2.3465884190150517;-2.147994163721941;92.14865991722861;-7.324833606812345;-48.43999999999931;-66.87999999999928
2024-03-22_12:24:19:106377;59.90785008333334;10.718300616666667;0.0;59.90785008333334;10.718300616666667;0.0;1711106659.0998921;-121.373;0.0;0.76;2.275;2.479;-123.064;-11.803;-2.5;0.347;59.908146216666665;10.7192148;0.0;-32.99207551368488;-51.153227576768444;0.0002898710676433325;546.9344654492356;673.8631729655726;-15.447924486314427;-15.726772423230841;22.04472140415857;-2.347250040742022;-2.1478719906743016;91.52167559243716;-7.436997409541669;-48.51999999999931;-67.03999999999928
2024-03-22_12:24:19:214559;59.907848566666665;10.718296083333334;0.0;59.907848566666665;10.718296083333334;0.0;1711106659.2126951;-119.651;2.702011897401435;0.76;0.562;2.107;-122.918;-12.753;-4.226;1.963;59.908146216666665;10.7192148;0.0;-32.99207551368488;-51.153227576768444;0.0002898710676433325;550.4137015880422;675.8828465623117;-15.527924486314426;-15.886772423230838;22.214994415489077;-2.3447720552958504;-2.1453238099663903;92.31680706939397;-7.384592522651844;-48.599999999999305;-67.19999999999928
2024-03-22_12:24:19:337516;59.90784703333333;10.718291533333334;0.0;59.90784703333333;10.718291533333334;0.0;1711106659.3307884;-118.993;2.5962816170218854;0.76;-0.705;1.44;-122.739;-8.734;-6.663;1.117;59.908146216666665;10.7192148;0.0;-33.16104492898946;-51.40689307954349;0.00029278096729612457;544.6448780719968;676.2646686169004;-15.438955071009843;-15.793106920455791;22.08582259925152;-2.3448556080008514;-2.1421996706053203;91.61196167178777;-7.712563929903371;-48.6799999999993;-67.35999999999927
2024-03-22_12:24:19:427785;59.90784703333333;10.718291533333334;0.0;59.90784703333333;10.718291533333334;0.0;1711106659.42354;-119.225;0.0;0.76;-1.342;0.508;-122.776;-3.997;-7.527;-0.896;59.908146216666665;10.7192148;0.0;-33.331871159348545;-51.66149121627484;0.00029572342019079656;545.1527320056942;672.2225049262944;-15.348128840650759;-15.698508783724435;21.954685990509837;-2.3449093689790534;-2.142845442428558;91.01690551651606;-7.424390547760226;-48.7599999999993;-67.51999999999927
2024-03-22_12:24:19:522771;59.9078455;10.718286916666667;0.0;59.9078455;10.718286916666667;0.0;1711106659.519209;-120.569;3.237293411947534;0.76;-1.576;0.139;-122.878;-2.626;-3.537;-1.357;59.908146216666665;10.7192148;0.0;-33.331871159348545;-51.66149121627484;0.00029572342019079656;553.006481647492;671.4998420263145;-15.428128840650757;-15.858508783724432;22.12508667479485;-2.342439327217567;-2.144625678265592;91.94686340293745;-6.963845706217654;-48.8399999999993;-67.67999999999927
2024-03-22_12:24:19:626254;59.9078455;10.718286916666667;0.0;59.9078455;10.718286916666667;0.0;1711106659.620321;-121.243;0.0;0.76;-1.576;0.139;-122.878;-2.626;-3.537;-1.357;59.908146216666665;10.7192148;0.0;-33.50269731810135;-51.919819717664524;0.0002987095209849855;547.1056284582523;672.4609313067547;-15.337302681897953;-15.760180282334744;21.991274089689462;-2.342596877229922;-2.144625678265592;91.31504131007385;-7.337401936738369;-48.9199999999993;-67.83999999999926
2024-03-22_12:24:19:722948;59.9078455;10.718286916666667;0.0;59.9078455;10.718286916666667;0.0;1711106659.7203922;-121.694;0.0;0.76;-2.117;1.268;-123.198;-1.934;10.868;-0.298;59.908146216666665;10.7192148;0.0;-33.50269731810135;-51.919819717664524;0.0002987095209849855;559.9601269555582;668.2939430994992;-15.41730268189795;-15.92018028233474;22.16179961571933;-2.340148707507212;-2.150210731871974;92.3653210520921;-6.386256322890911;-48.9999999999993;-67.99999999999926
2024-03-22_12:24:19:953549;59.90784405;10.718282566666666;0.0;59.90784405;10.718282566666666;0.0;1711106659.8464944;-121.769;2.316687317274255;0.76;-2.159;2.203;-123.235;-0.022;11.587;0.104;59.908146216666665;10.7192148;0.0;-33.50269731810135;-51.919819717664524;0.0002987095209849855;560.1514394939084;673.6427101508841;-15.49730268189795;-16.080180282334737;22.33245594032927;-2.337737939524356;-2.150856503695212;93.26349164917258;-6.720463968680821;-49.079999999999295;-68.15999999999926
2024-03-22_12:24:20:036114;59.907842583333334;10.718278250000001;0.0;59.907842583333334;10.718278250000001;0.0;1711106659.9751666;-121.082;2.2664074360076722;0.76;-1.407;3.015;-123.355;8.219;-2.465;0.307;59.908146216666665;10.7192148;0.0;-33.664239444096026;-52.163226747293436;0.00030154051080444333;558.5407923769349;672.0361566736077;-15.415760555903269;-15.996773252705822;22.2158148177245;-2.3377003929871294;-2.1529508987976054;92.78187627090608;-6.7031816859355144;-49.15999999999929;-68.31999999999925
2024-03-22_12:24:20:203113;59.907842583333334;10.718278250000001;0.0;59.907842583333334;10.718278250000001;0.0;1711106660.1232717;-119.639;0.0;0.76;0.005;2.524;-123.247;9.199;-3.277;0.918;59.908146216666665;10.7192148;0.0;-33.82763842379026;-52.4047686534242;0.00030437950666062363;553.6515934560538;672.3922188371492;-15.332361576209031;-15.915231346575055;22.099228500529524;-2.3375433837275033;-2.1510659432054515;92.17932541337704;-6.987139493509045;-49.23999999999929;-68.47999999999925
2024-03-22_12:24:20:231084;59.907841166666664;10.7182739;0.0;59.907841166666664;10.7182739;0.0;1711106660.2132485;-119.639;3.224235355628477;0.76;0.005;2.524;-123.247;9.199;-3.277;0.918;59.908146216666665;10.7192148;0.0;-33.82763842379026;-52.4047686534242;0.00030437950666062363;560.7816891972021;671.8610259609428;-15.41236157620903;-16.075231346575052;22.27002362373497;-2.335145822703621;-2.1510659432054515;93.05805026071333;-6.571501076137446;-49.31999999999929;-68.63999999999925
2024-03-22_12:24:20:321325;59.907841166666664;10.7182739;0.0;59.907841166666664;10.7182739;0.0;1711106660.3150146;-120.349;0.0;0.76;0.893;2.263;-123.191;6.595;-1.642;0.589;59.908146216666665;10.7192148;0.0;-33.98546682752715;-52.64817567290267;0.0003072170880127345;555.3179856081235;672.9091922815808;-15.334533172472142;-15.99182432709658;22.155955247435543;-2.335215519897941;-2.1500885588243346;92.48837094820978;-6.931825829724042;-49.39999999999929;-68.79999999999924
2024-03-22_12:24:20:434865;59.907839816666666;10.7182696;0.0;59.907839816666666;10.7182696;0.0;1711106660.4305844;-121.611;2.4552638306405656;0.76;1.228;2.054;-123.193;-0.282;-3.439;-0.069;59.908146216666665;10.7192148;0.0;-33.98546682752715;-52.64817567290267;0.0003072170880127345;561.7166595839407;672.9811387043028;-15.41453317247214;-16.151824327096577;22.326873090933105;-2.3328418710695678;-2.1501234654093744;93.36860419936289;-6.59342855793811;-49.479999999999286;-68.95999999999924
2024-03-22_12:24:20:542019;59.90783831666667;10.7182652;0.0;59.90783831666667;10.7182652;0.0;1711106660.5375862;-121.175;2.7809742708101237;0.76;0.979;1.469;-123.193;-3.433;-6.024;0.466;59.908146216666665;10.7192148;0.0;-34.13586787264075;-52.888784850510916;0.00031000516197288164;558.066546289217;672.8983429563017;-15.344132127358534;-16.071215149488324;22.219953805599584;-2.333054423147707;-2.1501234654093744;92.85842946875883;-6.78425116030652;-49.559999999999285;-69.11999999999924
2024-03-22_12:24:20:649214;59.90783831666667;10.7182652;0.0;59.90783831666667;10.7182652;0.0;1711106660.6432998;-120.794;0.0;0.76;0.365;0.731;-123.081;-5.345;-5.394;1.602;59.908146216666665;10.7192148;0.0;-34.302980428531896;-53.1349898001139;0.0003129426586134798;553.968168134579;672.4140889389487;-15.257019571467389;-15.985010199885338;22.097447755217733;-2.3328970630257926;-2.148168696647141;92.22550434995983;-6.971721967952724;-49.63999999999928;-69.27999999999923
2024-03-22_12:24:20:760091;59.907836833333334;10.718260666666668;0.0;59.907836833333334;10.718260666666668;0.0;1711106660.7543828;-120.913;2.7254631629548234;0.76;-0.428;0.674;-122.823;-4.382;2.75;1.315;59.908146216666665;10.7192148;0.0;-34.302980428531896;-53.1349898001139;0.0003129426586134798;555.7960365097101;675.4127006951867;-15.337019571467387;-16.145010199885334;22.26848723398101;-2.3305349854924056;-2.1436657471769953;92.96305816104575;-7.068340584258524;-49.71999999999928;-69.43999999999923
2024-03-22_12:24:20:857889;59.907836833333334;10.718260666666668;0.0;59.907836833333334;10.718260666666668;0.0;1711106660.8481932;-121.455;0.0;0.76;-0.428;0.674;-122.823;-4.382;2.75;1.315;59.908146216666665;10.7192148;0.0;-34.468236017798645;-53.388655429326185;0.00031594619918173805;554.8827808682416;672.5061275867263;-15.251763982200636;-16.051344570673045;22.141860064033185;-2.3306568743741685;-2.1436657471769953;92.36377233704904;-6.928988148369911;-49.79999999999928;-69.59999999999923
2024-03-22_12:24:21:051141;59.90783535;10.718256233333333;0.0;59.90783535;10.718256233333333;0.0;1711106660.9649594;-122.465;2.552779970454078;0.76;-1.089;1.835;-122.967;-2.297;6.241;-0.543;59.908146216666665;10.7192148;0.0;-34.468236017798645;-53.388655429326185;0.00031594619918173805;563.1347951809546;671.5073159379971;-15.331763982200634;-16.21134457067304;22.31301592333486;-2.328316682482231;-2.1461790212998673;93.32166094474431;-6.421764174225814;-49.87999999999928;-69.75999999999922
2024-03-22_12:24:21:257464;59.90783535;10.718256233333333;0.0;59.90783535;10.718256233333333;0.0;1711106661.124776;-121.067;0.0;0.76;-1.256;2.688;-122.86;-0.721;4.728;1.108;59.908146216666665;10.7192148;0.0;-34.63349167051625;-53.636725567967005;0.00031891619981472275;556.5253126147302;673.1315573326146;-15.246508329483028;-16.12327443203222;22.190448275138998;-2.3282523805641495;-2.144311519000233;92.68784347361466;-6.8817650554204;-49.959999999999276;-69.91999999999922
2024-03-22_12:24:21:351017;59.9078339;10.718251933333333;0.0;59.9078339;10.718251933333333;0.0;1711106661.345602;-122.573;1.3123911301566364;0.76;-1.103;3.008;-123.061;3.241;-0.873;-2.928;59.908146216666665;10.7192148;0.0;-34.63349167051625;-53.636725567967005;0.00031891619981472275;565.2121615814832;671.9469105366123;-15.326508329483026;-16.283274432032215;22.36172810411992;-2.3259356906132544;-2.147819630796742;93.67822763589552;-6.337609398189655;-50.039999999999274;-70.07999999999922
2024-03-22_12:24:21:454197;59.90783243333333;10.718247550000001;0.0;59.90783243333333;10.718247550000001;0.0;1711106661.448937;-123.276;2.852096347293027;0.76;-0.929;2.932;-123.209;4.539;-1.774;-3.577;59.908146216666665;10.7192148;0.0;-34.79503372237157;-53.87733498983909;0.000321817062548746;564.1510302363733;670.0591698568256;-15.244966277627704;-16.202665010160125;22.247142518478032;-2.325750135840759;-2.1504027180896936;93.22479690346279;-6.273538428069319;-50.11999999999927;-70.23999999999921
2024-03-22_12:24:21:570427;59.90783243333333;10.718247550000001;0.0;59.90783243333333;10.718247550000001;0.0;1711106661.5654666;-122.476;0.0;0.76;0.253;2.556;-123.713;6.326;-1.73;-0.943;59.908146216666665;10.7192148;0.0;-34.95843253729571;-54.12260738782511;0.000324781680092201;569.7558853905646;663.5350998517708;-15.161567462703566;-16.1173926121741;22.127889021347602;-2.325645910625325;-2.1591991775197448;92.93985629049045;-5.550936248427217;-50.19999999999927;-70.39999999999921
2024-03-22_12:24:21:681574;59.90783091666667;10.718243333333334;0.0;59.90783091666667;10.718243333333334;0.0;1711106661.6779215;-121.695;2.580723196574103;0.76;0.671;2.366;-123.757;5.058;-2.643;-0.329;59.908146216666665;10.7192148;0.0;-34.95843253729571;-54.12260738782511;0.000324781680092201;570.5264649904112;668.4883033821811;-15.241567462703564;-16.277392612174097;22.299302432385726;-2.323342756290323;-2.1599671223906225;93.84828967998672;-5.825423475386952;-50.27999999999927;-70.5599999999992
2024-03-22_12:24:21:789950;59.90782948333333;10.718239033333333;0.0;59.90782948333333;10.718239033333333;0.0;1711106661.7848265;-121.73;2.7012930840080775;0.76;1.108;1.765;-123.887;3.294;-6.429;-1.151;59.908146216666665;10.7192148;0.0;-35.12740200691832;-54.35855403265626;0.00032770961722938807;569.761004206695;666.2966275242616;-15.152597993080953;-16.20144596734295;22.183058341280493;-2.3227551988951225;-2.162236050418215;93.3867789220455;-5.726910782842172;-50.35999999999927;-70.7199999999992
2024-03-22_12:24:21:914875;59.90782948333333;10.718239033333333;0.0;59.90782948333333;10.718239033333333;0.0;1711106661.906674;-121.908;0.0;0.76;1.355;1.093;-123.993;3.15;-8.847;-1.0;59.908146216666665;10.7192148;0.0;-35.2870871687298;-54.59916349069138;0.00033064183380382417;567.9690817091164;664.8882074797883;-15.07291283126947;-16.12083650930782;22.069754665126656;-2.3226130915966334;-2.164086099425329;92.91125486497616;-5.734775052244837;-50.439999999999266;-70.8799999999992
2024-03-22_12:24:21:976945;59.907827983333334;10.7182346;0.0;59.907827983333334;10.7182346;0.0;1711106661.9755507;-120.67;4.342756932846488;0.76;1.58;0.158;-123.991;0.799;-6.505;0.98;59.908146216666665;10.7192148;0.0;-35.2870871687298;-54.59916349069138;0.00033064183380382417;573.1478595509109;665.9223433037098;-15.152912831269468;-16.280836509307818;22.24132200915362;-2.320327309662273;-2.1640511928402892;93.796525441073;-5.51719776420107;-50.519999999999264;-71.0399999999992
2024-03-22_12:24:22:083015;59.907827983333334;10.7182346;0.0;59.907827983333334;10.7182346;0.0;1711106662.0768313;-120.21;0.0;0.76;1.411;-0.064;-123.889;-2.609;-1.708;1.573;59.908146216666665;10.7192148;0.0;-35.45419958304195;-54.847233765485164;0.00033369043672770715;566.7396970783083;667.4591998781962;-15.065800416957316;-16.192766234514032;22.11750484410954;-2.3201570759959385;-2.162270957003255;93.15796770942998;-5.966131467975198;-50.59999999999926;-71.19999999999919
2024-03-22_12:24:22:337024;59.907826416666666;10.718230233333333;0.0;59.907826416666666;10.718230233333333;0.0;1711106662.2272148;-120.189;1.996763580996402;0.76;0.95;0.336;-123.686;-3.813;5.393;1.707;59.908146216666665;10.7192148;0.0;-35.45419958304195;-54.847233765485164;0.00033369043672770715;569.6168456771613;669.7837757127118;-15.145800416957314;-16.35276623451403;22.289195449611153;-2.317895108819772;-2.1587279386217064;93.93293038373382;-5.9584069979757945;-50.67999999999926;-71.35999999999919
