;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_16:03:38:528514;1713881018.525522;59.8785073;10.73735855;0.0;59.8785073;10.73735855;0.0;1713881018.525522;134.121;0.0;0.80;1.996;6.107;139.647;-1.89;4.721;-0.966;59.878375166666665;10.736924983333333;0.0;14.721083075749613;24.281670302921068;6.308106620700471e-05;1713881018.4138281;0.1116938591003418;0.0;0.0;-0.0;-0.0;966.9094495181749;751.6451829685761;-19.742119139359744;8.639314565015123;21.549687335689043;2.7290913414047364;2.437299940532521;182.2446442411738;17.755355758826198;-5.021036063610133;32.92098486793619
2024-04-23_16:03:38:636747;1713881018.633753;59.87850465;10.7373638;0.0;59.87850465;10.7373638;0.0;1713881018.633753;134.148;3.8498281830596692;0.80;0.653;6.721;139.602;-10.103;0.508;0.448;59.878375166666665;10.736924983333333;0.0;14.721083075749613;24.281670302921068;6.308106620700471e-05;1713881018.525522;0.1082310676574707;0.0;0.0;-0.0;-0.0;966.6334967105507;752.4631359871169;-19.94859906189508;8.697322855314884;21.76212373326243;2.730453140151398;2.436514542369124;182.32930016487006;17.67069983512994;-5.227515986145466;32.97899315823595
2024-04-23_16:03:38:796683;1713881018.7667994;59.87850208333333;10.73736895;0.0;59.87850208333333;10.73736895;0.0;1713881018.7637715;134.907;3.123778263589151;0.80;0.203;6.674;139.631;-11.252;-1.139;0.835;59.878375166666665;10.736924983333333;0.0;14.425847927979035;24.575695713195618;6.352701443912423e-05;1713881018.633753;0.13304638862609863;0.0;0.0;-0.0;-0.0;967.3679170631723;750.2837483261948;-19.8770762649417;8.465168185281772;21.604565102019883;2.7389803261476104;2.4370206878522023;182.1039436052383;17.89605639476171;-5.451228336962666;33.04086389847739
2024-04-23_16:03:38:858035;1713881018.854049;59.87850208333333;10.73736895;0.0;59.87850208333333;10.73736895;0.0;1713881018.854049;135.554;0.0;0.80;-2.107;5.456;139.978;-10.875;-9.159;2.048;59.878375166666665;10.736924983333333;0.0;14.13989695040705;24.864120660405295;6.400409235762794e-05;1713881018.7667994;0.0872495174407959;0.0;0.0;-0.0;-0.0;967.348582658655;750.3412254197871;-19.788421834240005;8.230466276400588;21.43180379288673;2.747435077843634;2.4430769803566226;182.1098785522951;17.8901214477049;-5.648524883832954;33.09458693680588
2024-04-23_16:03:38:964614;1713881018.962619;59.87850208333333;10.73736895;0.0;59.87850208333333;10.73736895;0.0;1713881018.962619;136.053;0.0;0.80;-2.523;5.04;140.069;-10.402;-10.454;1.839;59.878375166666665;10.736924983333333;0.0;14.13989695040705;24.864120660405295;6.400409235762794e-05;1713881018.854049;0.10857009887695312;0.0;0.0;-0.0;-0.0;967.2317828949891;750.6883283896169;-20.00201188098056;8.287739191943121;21.651030003225195;2.7487811500149877;2.444665229975937;182.14572923684582;17.85427076315418;-5.862114930573512;33.151859852348416
2024-04-23_16:03:39:077384;1713881019.0723975;59.8784994;10.737374216666666;0.0;59.8784994;10.737374216666666;0.0;1713881019.0723975;136.444;3.8255761114434703;0.80;-3.477;3.872;140.333;-6.878;-9.027;1.879;59.878375166666665;10.736924983333333;0.0;14.13989695040705;24.864120660405295;6.400409235762794e-05;1713881018.962619;0.10977840423583984;0.0;0.0;-0.0;-0.0;966.9792829895371;751.4380110308921;-20.214303566689004;8.343753276741904;21.868614209167372;2.7501307880085752;2.4492728992012025;182.22321711993078;17.77678288006922;-6.074406616281953;33.2078739371472
2024-04-23_16:03:39:235857;1713881019.2255077;59.8784966;10.737379533333334;0.0;59.8784966;10.737379533333334;0.0;1713881019.2095478;137.751;3.1443161553582946;0.80;-3.876;3.396;140.673;-1.646;-1.62;3.006;59.878375166666665;10.736924983333333;0.0;13.8409481829148;25.159079596300895;6.450246896960721e-05;1713881019.0723975;0.15311026573181152;0.0;0.0;-0.0;-0.0;967.5235806105878;749.8207911213286;-20.149976282790128;8.109647518489421;21.720679710155167;2.7589636262074553;2.4552070186579833;182.05615633173898;17.94384366826104;-6.309028099875325;33.268727114790316
2024-04-23_16:03:39:311277;1713881019.308286;59.8784966;10.737379533333334;0.0;59.8784966;10.737379533333334;0.0;1713881019.308286;138.603;0.0;0.80;-3.481;3.939;141.052;5.329;6.686;3.834;59.878375166666665;10.736924983333333;0.0;13.529001597368733;25.45683889330672;6.501228195876507e-05;1713881019.2255077;0.0827782154083252;0.0;0.0;-0.0;-0.0;967.7395735435329;749.1778115500424;-20.0622524145123;7.869014746799554;21.550298490483918;2.767802555093552;2.4618218165230417;181.98983575675453;18.010164243245477;-6.533250817143566;33.325853640106274
2024-04-23_16:03:39:434495;1713881019.4224956;59.87849375;10.737384666666667;0.0;59.87849375;10.737384666666667;0.0;1713881019.4224956;139.498;3.750405399378089;0.80;-2.786;4.629;141.343;9.195;8.537;4.157;59.878375166666665;10.736924983333333;0.0;13.529001597368733;25.45683889330672;6.501228195876507e-05;1713881019.308286;0.11420965194702148;0.0;0.0;-0.0;-0.0;967.2687130173326;750.578602147315;-20.27802902839928;7.923042391465909;21.770922396939678;2.769111320465432;2.466900724646345;182.13439432087887;17.865605679121145;-6.749027431030548;33.37988128477263
2024-04-23_16:03:39:593162;1713881019.5342517;59.87849081666667;10.737389516666667;0.0;59.87849081666667;10.737389516666667;0.0;1713881019.5332465;139.45;3.8369493310220184;0.80;-1.071;5.359;141.845;10.148;1.448;3.082;59.878375166666665;10.736924983333333;0.0;13.21148445387972;25.744330789088394;6.549880845518885e-05;1713881019.4224956;0.1117560863494873;0.0;0.0;-0.0;-0.0;967.5083393317515;749.8661359504064;-20.177210772708023;7.688877140104054;21.592560437379802;2.7775132632344217;2.475662277491357;182.06083560335145;17.93916439664856;-6.9657263188283025;33.43320792919245
