;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-03-22_12:43:19:507495;59.90719141666667;10.717963;0.0;59.90719141666667;10.717963;0.0;1711107799.4984264;231.9;0.0;0.74;-0.094;5.572;-129.923;-23.501;20.088;3.728;59.90744566666667;10.71776035;0.0;-28.32615588452972;11.339527296466635;7.290358968248256e-05;529.2303649979815;493.2816708056951;-5.766951228429313;-5.385263213217281;7.890423711481765;-2.39040644773541;-2.267584124068593;63.59754160291779;1.7641911547030116;-34.09310711295903;5.954264083249353
2024-03-22_12:43:19:601046;59.90719013333333;10.717959650000001;0.0;59.90719013333333;10.717959650000001;0.0;1711107799.5925443;228.86;2.5049716040914944;0.74;-2.766;6.365;-129.554;-21.319;-0.144;3.111;59.90744566666667;10.71776035;0.0;-28.32615588452972;11.339527296466635;7.290358968248256e-05;539.9626804457433;491.9591960869299;-5.802612129689329;-5.500843004762702;7.995597619356823;-2.382885219560114;-2.2611438591287336;64.83349381305523;2.377462489091847;-34.12876801421905;5.838684291703933
2024-03-22_12:43:19:701029;59.90719013333333;10.717959650000001;0.0;59.90719013333333;10.717959650000001;0.0;1711107799.6960702;230.14;0.0;0.74;-4.164;5.415;-129.259;-16.806;-15.168;2.968;59.90744566666667;10.71776035;0.0;-28.469133530754327;11.15207440116044;7.321073040778003e-05;530.1754087950969;489.9272018583747;-5.694748242167293;-5.429694180178742;7.868401135677716;-2.3800162614495677;-2.25599513783535;63.31844779741852;1.9705365207821404;-34.16388177292162;5.722380220981699
2024-03-22_12:43:19:801636;59.90718871666667;10.7179563;0.0;59.90718871666667;10.7179563;0.0;1711107799.796615;230.14;2.437285283706265;0.74;-5.253;1.15;-128.597;-0.263;-30.072;1.025;59.90744566666667;10.71776035;0.0;-28.469133530754327;11.15207440116044;7.321073040778003e-05;531.1455564098871;498.2245857272018;-5.728895749567741;-5.545322065637096;7.973132591463471;-2.372475660761799;-2.244441058187148;64.43978988445065;1.6264409149914842;-34.19802928032207;5.606752335523344
2024-03-22_12:43:19:901826;59.90718871666667;10.7179563;0.0;59.90718871666667;10.7179563;0.0;1711107799.8984866;232.43;0.0;0.74;-4.662;-0.918;-128.4;9.441;-24.189;0.181;59.90744566666667;10.71776035;0.0;-28.62696592691112;10.964621535350066;7.359284752439521e-05;529.5267424457838;487.3452353237915;-5.6061664076089315;-5.479494316876533;7.839257602508356;-2.3676206542415863;-2.241002759560719;62.92833182779667;2.058649751919594;-34.23313233452005;5.485127218473533
2024-03-22_12:43:20:003593;59.907187416666666;10.717952633333333;0.0;59.907187416666666;10.717952633333333;0.0;1711107800.0001776;232.43;2.469712921663688;0.74;-2.666;-2.09;-128.355;19.396;-2.537;-0.516;59.90744566666667;10.71776035;0.0;-28.62696592691112;10.964621535350066;7.359284752439521e-05;540.7843186917926;486.3760993544266;-5.638857406961101;-5.595445502845208;7.943911079018366;-2.360058698624959;-2.2402173613973213;64.27770716040692;2.6822353379623127;-34.26582333387222;5.369176032504858
2024-03-22_12:43:20:110103;59.907186333333335;10.717949316666667;0.0;59.907186333333335;10.717949316666667;0.0;1711107800.1037092;235.1;2.13835808886571;0.74;-0.901;-1.41;-128.452;22.593;11.048;-0.935;59.90744566666667;10.71776035;0.0;-28.771800449202495;10.759449144913372;7.38938568325409e-05;533.5640670217315;481.26110308683434;-5.52661280908179;-5.508616285977819;7.8030957015563365;-2.357825313349211;-2.241910330771756;62.73379055002671;2.5474849244937663;-34.298413258284285;5.250832858935553
2024-03-22_12:43:20:204771;59.907186333333335;10.717949316666667;0.0;59.907186333333335;10.717949316666667;0.0;1711107800.1037092;235.1;2.13835808886571;0.74;-0.901;-1.41;-128.452;22.593;11.048;-0.935;59.90744566666667;10.71776035;0.0;-28.89249591823764;10.57386134863666;7.413067648265326e-05;527.4159170242604;477.2450244480373;-5.437179272317426;-5.439306155862916;7.690836748789202;-2.355998941406625;-2.241910330771756;61.473471668293776;2.419164706310211;-34.329675190555065;5.134555192773744
2024-03-22_12:43:20:474114;59.907185483333336;10.7179465;0.0;59.907185483333336;10.7179465;0.0;1711107800.3552444;235.9;0.7310060232389396;0.74;4.316;3.82;-128.491;5.745;11.438;1.006;59.90744566666667;10.71776035;0.0;-28.89249591823764;10.57386134863666;7.413067648265326e-05;538.3078675526714;477.2694461123795;-5.468463421235693;-5.5585594180186835;7.797542881769679;-2.3480241985967423;-2.242591009180034;62.88672035780403;2.9751603417122845;-34.36095933947333;5.0153019306179765
2024-03-22_12:43:20:813443;59.907185483333336;10.7179465;0.0;59.907185483333336;10.7179465;0.0;1711107800.5394003;235.66;0.0;0.74;3.809;3.401;-128.151;-8.878;-11.237;4.095;59.90744566666667;10.71776035;0.0;-28.98719546642113;10.416251580551746;7.43012994774972e-05;541.2296820681024;480.97112060455987;-5.440849820324967;-5.667456329528298;7.856392811872418;-2.3357975835935467;-2.2366568897232533;63.700967533461125;2.9563038521382103;-34.4280452867461;4.748795251023449
2024-03-22_12:43:20:880255;59.9071839;10.717940166666667;0.0;59.9071839;10.717940166666667;0.0;1711107800.8767152;239.05;1.173583211349254;0.74;-2.589;-4.76;-127.314;-25.435;-24.198;0.757;59.90744566666667;10.71776035;0.0;-28.98719546642113;10.416251580551746;7.43012994774972e-05;559.9142991245753;496.479978725891;-5.533558397167038;-6.064221181162576;8.20944864585428;-2.3104708309110946;-2.2220484838840604;68.04280754985578;3.2162101893763477;-34.52075386358817;4.35203039938917
2024-03-22_12:43:20:992736;59.907182733333336;10.717936850000001;0.0;59.907182733333336;10.717936850000001;0.0;1711107800.986738;237.38;2.0594127907884157;0.74;-5.726;-4.58;-127.31;-14.963;15.413;0.44;59.90744566666667;10.71776035;0.0;-29.163596734671604;10.061862624593058;7.45370786994215e-05;538.3307020758442;492.73216142592304;-5.383412923872658;-5.829320432390211;7.934866817559143;-2.3164474765963976;-2.221978670713981;64.71215579334682;2.256473203204659;-34.54700965854426;4.232542192202847
2024-03-22_12:43:21:083127;59.907182733333336;10.717936850000001;0.0;59.907182733333336;10.717936850000001;0.0;1711107801.081748;237.38;0.0;0.74;-6.505;-1.421;-127.525;-2.911;29.287;1.506;59.90744566666667;10.71776035;0.0;-29.29357639371135;9.876274810622343;7.484169778315675e-05;546.5132098220536;472.93482782594504;-5.2786061149941155;-5.7617065652381685;7.814150309608966;-2.312464527185455;-2.225731128605769;63.467828562867325;3.6000573525174397;-34.57218250870547;4.1145682453841745
2024-03-22_12:43:21:177795;59.9071815;10.7179337;0.0;59.9071815;10.7179337;0.0;1711107801.1763933;232.75;2.3614177544323542;0.74;-6.204;0.961;-127.63;5.654;29.5;2.195;59.90744566666667;10.71776035;0.0;-29.29357639371135;9.876274810622343;7.484169778315675e-05;556.4686487551924;473.67000251290597;-5.303117431613824;-5.880077728837962;7.918230142567379;-2.3046484690958406;-2.2275637243203628;64.88660174143779;4.093671698780368;-34.596693825325175;3.996197081784381
2024-03-22_12:43:21:284723;59.9071815;10.7179337;0.0;59.9071815;10.7179337;0.0;1711107801.2776203;232.75;0.0;0.74;-4.118;3.883;-127.833;23.559;21.04;-0.494;59.90744566666667;10.71776035;0.0;-29.430983399799395;9.700013041945093;7.520536560789992e-05;554.4128192877165;465.68032055566005;-5.189621607126675;-5.822918877214555;7.799907478667786;-2.2987508386930258;-2.231106742701911;63.69719447912057;4.344268212072352;-34.62060500692607;3.8770941647305386
2024-03-22_12:43:21:400942;59.90718035;10.717934866666667;0.0;59.90718035;10.717934866666667;0.0;1711107801.394127;228.4;1.2342479104306252;0.74;0.025;4.749;-128.356;38.445;0.08;-5.36;59.90744566666667;10.71776035;0.0;-29.430983399799395;9.700013041945093;7.520536560789992e-05;570.1856819995033;461.2432812867751;-5.213911749752896;-5.94793434299742;7.909664890677699;-2.290527287458712;-2.2402348146898414;65.35275243065625;5.392999200514325;-34.64489514955229;3.752078698947673
2024-03-22_12:43:21:488696;59.90718035;10.717934866666667;0.0;59.90718035;10.717934866666667;0.0;1711107801.4851508;228.4;0.0;0.74;2.973;3.687;-128.831;36.279;-16.898;-5.023;59.90744566666667;10.71776035;0.0;-29.55910554316018;9.765295651645735;7.589646291883412e-05;602.5914765699777;433.02257333610515;-5.108013400017789;-6.131505278648081;7.980423414634751;-2.2653830527002814;-2.2485251286368144;66.90413359884168;8.42826606242279;-34.66711894317797;3.6337903729976535
2024-03-22_12:43:21:586130;59.9071783;10.717927166666666;0.0;59.9071783;10.717927166666666;0.0;1711107801.5848463;231.62;4.891501244477571;0.74;4.986;1.515;-129.18;21.809;-29.8;-1.534;59.90744566666667;10.71776035;0.0;-29.55910554316018;9.765295651645735;7.589646291883412e-05;595.7684723930281;456.58162193493814;-5.129635772175064;-6.2505459567441015;8.085943847971498;-2.2580144880370554;-2.254616327726275;68.45719803164504;7.02995498260349;-34.68874131533524;3.5147496949016332
2024-03-22_12:43:21:688025;59.9071783;10.717927166666666;0.0;59.9071783;10.717927166666666;0.0;1711107801.6857095;231.62;0.0;0.74;5.578;-1.36;-129.336;3.549;-37.142;2.433;59.90744566666667;10.71776035;0.0;-29.78749860696693;9.334433215693991;7.631398241692011e-05;567.8070521759884;451.4645200513795;-4.922004601785549;-5.938040531657622;7.712746246027212;-2.2629087856495493;-2.257339041359386;63.93939516929542;5.691444634724477;-34.70950320875248;3.3963926840363694
2024-03-22_12:43:21:908612;59.90717756666667;10.71792155;0.0;59.90717756666667;10.71792155;0.0;1711107801.8079233;236.77;2.6571328565825594;0.74;3.548;-5.025;-129.332;-19.84;-6.746;1.322;59.90744566666667;10.71776035;0.0;-29.78749860696693;9.334433215693991;7.631398241692011e-05;580.8490274341133;446.901540206688;-4.942063262556854;-6.056569820640256;7.817034430230203;-2.2552078241174454;-2.257269228189306;65.26156267320252;6.607183799092199;-34.729561869523785;3.277863395053735
2024-03-22_12:43:22:111990;59.907176983333336;10.717918783333333;0.0;59.907176983333336;10.717918783333333;0.0;1711107802.0409155;231.37;0.7206326335051426;0.74;-1.645;0.433;-128.673;-26.047;34.626;4.131;59.90744566666667;10.71776035;0.0;-29.86920057153307;9.0201458741682;7.624498471514585e-05;567.6908089548721;457.8352633324129;-4.90611956666914;-6.030712243593001;7.774284492316726;-2.2537284260797503;-2.245767508418664;64.62722995140014;5.407079854101733;-34.77532013820221;2.9894336305751996
2024-03-22_12:43:22:134068;59.9071761;10.7179176;0.0;59.9071761;10.7179176;0.0;1711107802.129929;226.81;1.3326766652451778;0.74;-3.422;2.918;-128.458;-20.602;29.845;4.145;59.90744566666667;10.71776035;0.0;-29.934190522860156;8.865333765857223;7.63315500460493e-05;566.1046472559165;453.21462881198164;-4.858744468232437;-5.994841745596149;7.7165747169532155;-2.2518994688226375;-2.242015050526876;63.897221728243935;5.522807081909172;-34.792934991092594;2.870492020261073
2024-03-22_12:43:22:243170;59.9071761;10.7179176;0.0;59.9071761;10.7179176;0.0;1711107802.2375355;226.81;0.0;0.74;-4.893;5.709;-128.258;-8.065;18.892;3.077;59.90744566666667;10.71776035;0.0;-30.0326034751281;8.799119114365197;7.670452363228719e-05;577.9778186517706;439.4542515007471;-4.778284290658782;-6.055266725588481;7.713511254958766;-2.238862960731064;-2.2385243920228874;64.05523109813853;6.764304997316297;-34.81088776578688;2.743852388776716
2024-03-22_12:43:22:372233;59.9071761;10.7179176;0.0;59.9071761;10.7179176;0.0;1711107802.3456042;222.55;0.0;0.74;-4.414;6.247;-128.149;9.427;-2.982;0.387;59.90744566666667;10.71776035;0.0;-30.0326034751281;8.799119114365197;7.670452363228719e-05;581.2595355822316;445.79610812083894;-4.794542065090077;-6.17532420488647;7.818072821953947;-2.230982517002473;-2.2366219831382135;65.19962368531733;6.677442011267622;-34.827145540218176;2.6237949094787267
2024-03-22_12:43:22:441103;59.90717635;10.7179167;0.0;59.90717635;10.7179167;0.0;1711107802.4366896;222.55;0.63183391081893;0.74;-3.083;4.884;-128.214;18.436;-20.725;-2.339;59.90744566666667;10.71776035;0.0;-30.0326034751281;8.799119114365197;7.670452363228719e-05;592.0417786453555;441.40142473738234;-4.810043659406219;-6.2952511676960805;7.922544242209875;-2.223244709406614;-2.2377564471520097;66.26302634032871;7.47174484616541;-34.84264713453432;2.503867946669117
2024-03-22_12:43:22:541497;59.90717635;10.7179167;0.0;59.90717635;10.7179167;0.0;1711107802.5381281;240.49;0.0;0.74;-0.713;0.709;-128.415;19.403;-39.402;-1.997;59.90744566666667;10.71776035;0.0;-30.004750917293038;8.748758430457475;7.650267891534668e-05;592.1818364110363;449.30652996316076;-4.852717946639075;-6.365288204512416;8.004109281871273;-2.222168653102003;-2.2412645589485183;67.13871859325889;7.141767210365132;-34.85746886393211;2.383470225945058
2024-03-22_12:43:22:645446;59.90717613333333;10.717917083333333;0.0;59.90717613333333;10.717917083333333;0.0;1711107802.64422;240.49;0.30438442072249405;0.74;0.448;-2.418;-128.508;13.18;-38.223;-0.944;59.90744566666667;10.71776035;0.0;-30.004750917293038;8.748758430457475;7.650267891534668e-05;601.7859305478537;446.07999941673097;-4.866775323535748;-6.4854765522873645;8.108446716853093;-2.2145606583181756;-2.242887715152873;68.1809937160792;7.8307790089936296;-34.871526240828786;2.26328187817011
2024-03-22_12:43:22:755972;59.9071763;10.717913416666667;0.0;59.9071763;10.717913416666667;0.0;1711107802.7495031;245.96;1.956765736105553;0.74;1.187;-5.357;-128.579;3.236;-16.24;0.408;59.90744566666667;10.71776035;0.0;-30.028889852613723;8.770208380421064;7.664705338683575e-05;612.3442164705166;441.60243112668917;-4.8569238656628855;-6.6361013629540695;8.223597189566531;-2.202608643946438;-2.244126898921789;69.2556486384667;8.636793519504932;-34.88581371827661;2.1341070174669943
2024-03-22_12:43:22:858249;59.9071763;10.717913416666667;0.0;59.9071763;10.717913416666667;0.0;1711107802.855031;239.79;0.0;0.74;0.47;-3.831;-128.061;-7.458;19.463;5.07;59.90744566666667;10.71776035;0.0;-30.010321881909437;8.565035448940279;7.628071824683502e-05;585.8740440860163;475.1448736277312;-4.8888056726278855;-6.558864327561675;8.18041088039468;-2.211330091476454;-2.2350860933964585;69.13814036411553;5.638703590653073;-34.89912755453732;2.0061711213786033
2024-03-22_12:43:22:959302;59.90717683333333;10.717910016666666;0.0;59.90717683333333;10.717910016666666;0.0;1711107802.9562485;239.79;1.9692878259010191;0.74;-0.976;-0.856;-127.198;-13.04;26.694;8.253;59.90744566666667;10.71776035;0.0;-30.010321881909437;8.565035448940279;7.628071824683502e-05;595.1012227477165;475.84617673669675;-4.90056802873146;-6.679176767506652;8.284139623148898;-2.2037890130312667;-2.2200239019517474;70.54323372937813;6.129696853832933;-34.9108899106409;1.8858586814336271
2024-03-22_12:43:23:221884;59.90717683333333;10.717910016666666;0.0;59.90717683333333;10.717910016666666;0.0;1711107803.064769;236.8;0.0;0.74;-2.02;1.501;-126.551;-13.054;29.861;8.965;59.90744566666667;10.71776035;0.0;-29.950903272313937;8.374784091626545;7.57493460739056e-05;578.3982563335602;496.9119362785585;-4.971527405489276;-6.6150239124755865;8.274939643656305;-2.2152892951793395;-2.208731621691344;70.65149127675672;4.205450831634849;-34.92243067780321;1.7597601791509578
2024-03-22_12:43:23:383022;59.90717711666667;10.717906716666667;0.0;59.90717711666667;10.717906716666667;0.0;1711107803.304202;233.27;0.7824146957356025;0.74;-3.562;6.093;-125.51;-3.508;11.724;4.898;59.90744566666667;10.71776035;0.0;-29.950903272313937;8.374784091626545;7.57493460739056e-05;599.1408677447643;491.5692775269666;-4.990914470516763;-6.850348093716916;8.475641347833484;-2.200436414710007;-2.190562744178083;72.97761266155237;5.631201054484524;-34.9418177428307;1.524435997909628
2024-03-22_12:43:23:416821;59.90717595;10.7179058;0.0;59.90717595;10.7179058;0.0;1711107803.4132729;233.27;1.2811561526237518;0.74;-3.641;5.603;-125.143;-0.045;-10.84;2.03;59.90744566666667;10.71776035;0.0;-29.919337316787768;8.190128426266796;7.53629738650119e-05;590.17356917946;503.04750957696547;-5.035877896369975;-6.852449168537994;8.50388886301701;-2.204564419064491;-2.184157385823264;73.06892483124942;4.571409871250625;-34.95521521315774;1.3376792577288015
2024-03-22_12:43:23:522036;59.90717595;10.7179058;0.0;59.90717595;10.7179058;0.0;1711107803.5165713;236.58;0.0;0.74;-3.431;2.807;-124.861;2.465;-28.52;0.619;59.90744566666667;10.71776035;0.0;-30.049316589488928;8.138835491074689;7.590762457887479e-05;608.567381095289;481.3590932533282;-4.913614984512979;-6.9217229360010935;8.488454548314085;-2.1881245749539455;-2.17923555733264;73.15388111802851;6.654366259746622;-34.96293157400191;1.2171125550735953
2024-03-22_12:43:23:640760;59.90717396666667;10.7179024;0.0;59.90717396666667;10.7179024;0.0;1711107803.634766;236.58;2.467022455648151;0.74;-3.014;0.093;-124.675;5.95;-35.105;0.474;59.90744566666667;10.71776035;0.0;-30.049316589488928;8.138835491074689;7.590762457887479e-05;610.2820947642092;491.54570639386196;-4.921211487502273;-7.053474571331352;8.600571262023374;-2.179977215830586;-2.1759892449239304;74.61202147305241;6.279016914421245;-34.9705280769912;1.0853609197433376
2024-03-22_12:43:23:732040;59.90717241666667;10.717898883333334;0.0;59.90717241666667;10.717898883333334;0.0;1711107803.727763;240.82;2.8152952570326697;0.74;-1.821;-3.792;-124.455;12.364;-28.724;0.651;59.90744566666667;10.71776035;0.0;-30.270281574893364;7.948584740022376;7.671252393848249e-05;612.7364098375948;469.14235921203533;-4.706406819544785;-6.983224293598252;8.421145212247469;-2.163830487363194;-2.1721495205695427;72.36161802286769;7.456055581375341;-34.97668839443815;0.9653604464241238
2024-03-22_12:43:23:827028;59.90717241666667;10.717898883333334;0.0;59.90717241666667;10.717898883333334;0.0;1711107803.825665;240.82;0.0;0.74;-0.597;-4.998;-124.389;16.204;-10.747;0.473;59.90744566666667;10.71776035;0.0;-30.442968589209798;7.751805636283872;7.729226581076887e-05;607.3692745539531;457.5114403261926;-4.539174886499815;-6.906854681402004;8.264910782351821;-2.152215406187781;-2.1709976032632263;70.25637123787281;7.659042964259785;-34.98214347570961;0.8449509548818672
2024-03-22_12:43:23:932175;59.907170816666664;10.717895016666667;0.0;59.907170816666664;10.717895016666667;0.0;1711107803.928995;240.76;2.713101667988954;0.74;0.763;-4.502;-124.399;15.796;20.808;-0.363;59.90744566666667;10.71776035;0.0;-30.442968589209798;7.751805636283872;7.729226581076887e-05;611.145918142256;462.0157993534963;-4.543913418317324;-7.027549040049801;8.36860768966195;-2.144767661151325;-2.171172136188426;71.31879099748636;7.681121372187591;-34.98688200752712;0.7242565962340708
2024-03-22_12:43:24:029668;59.907170816666664;10.717895016666667;0.0;59.907170816666664;10.717895016666667;0.0;1711107804.0258474;240.76;0.0;0.74;2.364;-0.988;-124.313;11.343;36.041;0.245;59.90744566666667;10.71776035;0.0;-30.621226168683123;7.535441837615296;7.788476545300682e-05;608.7018563459121;444.4217853481245;-4.369657537629443;-6.931646639980559;8.193999764322403;-2.1332639469089028;-2.169671153031711;69.01877631910354;8.30344543774263;-34.990883706312566;0.6037951976347367
2024-03-22_12:43:24:129303;59.90717015;10.717892433333333;0.0;59.90717015;10.717892433333333;0.0;1711107804.1279738;238.08;1.5913797614929968;0.74;2.874;2.377;-124.129;4.974;43.245;0.441;59.90744566666667;10.71776035;0.0;-30.621226168683123;7.535441837615296;7.788476545300682e-05;609.9398752987825;453.34131280486446;-4.372984937402144;-7.054274252156163;8.299745929085988;-2.1257239473046594;-2.1664597472080414;70.17506486551319;7.991531089783942;-34.99421110608527;0.48116758545913324
2024-03-22_12:43:24:352597;59.90717015;10.717892433333333;0.0;59.90717015;10.717892433333333;0.0;1711107804.2781541;237.47;0.0;0.74;1.908;9.836;-123.047;-11.86;25.71;5.282;59.90744566666667;10.71776035;0.0;-30.695500265814637;7.39088833670502;7.807335571996532e-05;597.9370722724444;467.83576349450556;-4.301748703531011;-7.059175120199624;8.26661933839802;-2.1180873049940634;-2.1475752847014626;70.03582488829618;6.654882689333558;-34.99724896934565;0.33171321650539554
2024-03-22_12:43:24:597333;59.907169233333335;10.717890866666666;0.0;59.907169233333335;10.717890866666666;0.0;1711107804.494172;243.09;0.6230628867798689;0.74;-0.896;8.061;-121.749;-14.97;-31.96;7.094;59.90744566666667;10.71776035;0.0;-30.695500265814637;7.39088833670502;7.807335571996532e-05;604.0766149754614;479.6752613746112;-4.304038517216981;-7.255063206430121;8.435679562843971;-2.1062349813639667;-2.1249209110105762;72.2955737887022;6.470667148602395;-34.99953878303162;0.1358251302748988
2024-03-22_12:43:24:637750;59.9071678;10.717887383333334;0.0;59.9071678;10.717887383333334;0.0;1711107804.6363137;243.09;1.7727402567201296;0.74;-1.924;2.075;-120.74;-6.456;-55.506;7.417;59.90744566666667;10.71776035;0.0;-30.797626922523534;7.303223742501151;7.846493382501762e-05;614.0599079991081;476.78084208734265;-4.201957322500178;-7.432181201374807;8.537784416942252;-2.085365844039277;-2.1073105388579534;73.43683263847116;7.187200504718344;-34.99958424502371;-0.12895745887365587
2024-03-22_12:43:24:742428;59.907167216666664;10.717883933333333;0.0;59.907167216666664;10.717883933333333;0.0;1711107804.7376637;245.66;2.0098572455855424;0.74;-2.407;-3.812;-119.637;-2.604;-42.24;6.997;59.90744566666667;10.71776035;0.0;-30.957315982877287;7.108309764451923;7.901751957462011e-05;600.5235264661993;480.6931604752397;-4.041120601160873;-7.3583781435089115;8.395021418435839;-2.0730146154345994;-2.088059557208456;71.89430177481358;6.218329307418114;-34.99843658403816;-0.2500683790569879
2024-03-22_12:43:24:864618;59.907167216666664;10.717883933333333;0.0;59.907167216666664;10.717883933333333;0.0;1711107804.8587074;246.33;0.0;0.74;-2.851;-4.208;-118.726;-1.928;19.226;5.569;59.90744566666667;10.71776035;0.0;-31.022305927786675;6.9152608012157835;7.912179725444446e-05;591.4810595692563;485.5645973910121;-3.9740314443586158;-7.2980031418910984;8.309860154046119;-2.06943548625801;-2.0721596077227877;71.15656738811711;5.475095159897988;-34.99633737214529;-0.38274234067531526
2024-03-22_12:43:24:952217;59.90716675;10.717880516666666;0.0;59.90716675;10.717880516666666;0.0;1711107804.9486158;246.33;2.20369863483849;0.74;-2.851;-4.208;-118.726;-1.928;19.226;5.569;59.90744566666667;10.71776035;0.0;-31.022305927786675;6.9152608012157835;7.912179725444446e-05;610.2051498896232;471.45894963392624;-3.971356132140535;-7.418726225477629;8.414818378127942;-2.062295277077949;-2.0721596077227877;72.25024641668848;7.202903657463119;-34.99366205992721;-0.5034654242618459
2024-03-22_12:43:25:053154;59.90716675;10.717880516666666;0.0;59.90716675;10.717880516666666;0.0;1711107805.0498462;246.33;0.0;0.74;-2.801;-1.423;-118.311;2.102;23.589;4.544;59.90744566666667;10.71776035;0.0;-31.07429794430602;6.724077016326952;7.9171182459703e-05;596.2695503012487;481.1283271882176;-3.9159252630158186;-7.349357850393814;8.327516525271546;-2.060358196829669;-2.0649164913270113;71.32655664255573;5.9538932831023255;-34.99022320732184;-0.6252808340668627
2024-03-22_12:43:25:157971;59.9071663;10.717877983333333;0.0;59.9071663;10.717877983333333;0.0;1711107805.1525996;247.53;1.463346189681832;0.74;-2.515;0.429;-118.062;4.328;22.887;4.365;59.90744566666667;10.71776035;0.0;-31.07429794430602;6.724077016326952;7.9171182459703e-05;606.9067076663995;478.0916766478306;-3.9117408444317228;-7.4712406764913535;8.433335857183346;-2.0531241038973476;-2.0605706214895454;72.52770939225456;6.707948595771113;-34.986038788737744;-0.7471636601644018
2024-03-22_12:43:25:260588;59.9071663;10.717877983333333;0.0;59.9071663;10.717877983333333;0.0;1711107805.256524;247.35;0.0;0.74;-1.139;3.944;-117.159;7.882;9.561;5.56;59.90744566666667;10.71776035;0.0;-31.124433017494294;6.582321251525765;7.926783196943177e-05;592.8623124172879;492.15258157193296;-3.8565390612725174;-7.454533833148545;8.393030930520693;-2.048220625031044;-2.0448102983440366;72.13797735617058;5.244465430234824;-34.98097207876681;-0.8722125816227801
2024-03-22_12:43:25:367325;59.90716603333333;10.71787525;0.0;59.90716603333333;10.71787525;0.0;1711107805.3609736;247.35;1.4917133521062385;0.74;-0.132;3.151;-116.544;8.125;-13.928;5.397;59.90744566666667;10.71776035;0.0;-31.124433017494294;6.582321251525765;7.926783196943177e-05;600.5597311775275;492.5617377443653;-3.8509337044250707;-7.574654020729957;8.497356879032298;-2.0411391920442323;-2.0340765234442713;73.30311723592905;5.666021294900505;-34.975366721919364;-0.9923327692041919
2024-03-22_12:43:25:665745;59.90716603333333;10.71787525;0.0;59.90716603333333;10.71787525;0.0;1711107805.4741185;259.13;0.0;0.74;0.46;1.428;-116.157;7.092;-22.925;4.705;59.90744566666667;10.71776035;0.0;-31.154142808079563;6.429374195541066;7.925792144192201e-05;597.1241884576431;491.9596081764802;-3.8144989106948444;-7.548904412740423;8.457916987792206;-2.038678899129801;-2.0273220992390533;72.7311282517981;5.496989172205417;-34.96864171877441;-1.1195302171993564
2024-03-22_12:43:25:828012;59.90716518333333;10.717868566666667;0.0;59.90716518333333;10.717868566666667;0.0;1711107805.8030534;255.88;1.172816583329914;0.74;2.105;-0.711;-116.04;2.071;12.833;0.204;59.90744566666667;10.71776035;0.0;-31.154142808079563;6.429374195541066;7.925792144192201e-05;622.1898441054827;492.5111212264101;-3.791491290235811;-7.903036441823831;8.765465829305906;-2.0181140792361654;-2.02528006401422;76.5106698296551;6.937790701802323;-34.945634098315374;-1.4736622462827653
2024-03-22_12:43:25:878246;59.90716518333333;10.717868566666667;0.0;59.90716518333333;10.717868566666667;0.0;1711107805.867202;255.88;0.0;0.74;2.09;0.664;-115.923;-0.649;18.132;1.123;59.90744566666667;10.71776035;0.0;-31.248842540727043;6.0554000172894975;7.935501494671371e-05;603.2920742759993;490.165578274196;-3.6867285656037403;-7.659458826818989;8.500545690493873;-2.019396822590322;-2.0232380287893865;73.41667227713675;5.936909048508625;-34.935571106330784;-1.6040588095294914
2024-03-22_12:43:25:974307;59.90716438333333;10.717865116666667;0.0;59.90716438333333;10.717865116666667;0.0;1711107805.970121;250.68;2.0660472382389745;0.74;1.869;2.743;-115.534;-2.261;15.477;3.722;59.90744566666667;10.71776035;0.0;-31.248842540727043;6.0554000172894975;7.935501494671371e-05;611.3554539731513;490.5800012086144;-3.6767063301736336;-7.779494618333394;8.604574710874275;-2.0122969699364104;-2.0164486979991287;74.65610523703808;6.38747073089924;-34.92554887090068;-1.7240946010438964
2024-03-22_12:43:26:085539;59.90716438333333;10.717865116666667;0.0;59.90716438333333;10.717865116666667;0.0;1711107806.080005;250.68;0.0;0.74;1.521;3.321;-115.075;-5.138;4.826;6.115;59.90744566666667;10.71776035;0.0;-31.337971417719093;5.862351058723991;7.961200198280949e-05;606.8176534056523;486.3321537037;-3.5758010670013682;-7.717523672469211;8.505676040497356;-2.0046843769169223;-2.008437636732475;73.48022068370545;6.3213313787390755;-34.91377248472046;-1.85517261374522
2024-03-22_12:43:26:180904;59.907163983333334;10.717861516666666;0.0;59.907163983333334;10.717861516666666;0.0;1711107806.1795213;250.37;2.073196182023219;0.74;0.889;2.955;-114.512;-8.654;-6.604;7.387;59.90744566666667;10.71776035;0.0;-31.337971417719093;5.862351058723991;7.961200198280949e-05;608.7030498702745;494.99162585916076;-3.5643001656347586;-7.837087958269276;8.60954025116285;-1.997633972205129;-1.9986114330437466;74.7912055762431;6.023475354262782;-34.90227158335385;-1.9747368995452843
